SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2013-14,35.176,78.324,0.449,28.422,59.618,0.477,6.755,18.706,0.361,17.725,23.049,0.769,9.706,33.578,43.284,19.686,6.706,5.157,14.657,20.284,94.833,0.536,0.492,0.239,0.226,23.691,76.363,51.061,55.392,7.272,8.295,14.095,103.024,99.502
2014-15,36.12,82.217,0.439,28.747,61.253,0.469,7.373,20.964,0.352,16.542,21.892,0.756,10.313,34.0,44.313,21.169,6.084,4.518,13.819,20.988,96.157,0.523,0.484,0.255,0.201,23.705,77.386,50.657,57.793,6.466,7.245,12.88,102.477,102.098
2015-16,37.478,83.433,0.449,29.478,60.789,0.485,8.0,22.644,0.353,17.411,22.656,0.769,10.122,33.222,43.344,20.756,8.833,4.778,14.667,19.967,100.367,0.537,0.497,0.271,0.209,22.93,74.721,49.074,54.546,9.079,8.041,13.427,103.576,101.857
2016-17,38.885,83.667,0.465,30.218,60.678,0.498,8.667,22.989,0.377,17.621,21.805,0.808,9.069,32.448,41.517,22.23,8.057,4.874,13.598,19.402,104.057,0.558,0.517,0.275,0.211,21.159,74.621,48.321,56.476,8.297,8.918,12.577,107.717,108.049
2017-18,40.167,84.933,0.473,31.178,60.489,0.515,8.989,24.444,0.368,14.678,18.978,0.773,9.389,32.3,41.689,21.856,8.644,3.989,13.111,18.856,104.0,0.557,0.526,0.288,0.173,22.224,75.668,49.209,53.619,8.992,7.512,12.203,108.44,106.66
2018-19,40.506,85.851,0.472,31.092,60.563,0.513,9.414,25.287,0.372,15.598,20.793,0.75,9.126,33.276,42.402,25.414,8.575,4.805,13.448,19.241,106.023,0.558,0.527,0.295,0.182,21.224,75.839,48.907,62.054,8.722,8.99,12.256,108.098,105.28
2019-20,41.295,86.897,0.475,31.154,59.026,0.528,10.141,27.872,0.364,14.859,18.897,0.786,8.449,33.487,41.936,25.359,7.436,5.103,13.179,19.718,107.59,0.565,0.534,0.321,0.171,19.219,75.894,47.846,60.685,7.464,9.491,11.953,108.479,107.068
2020-21,42.853,90.293,0.475,30.587,56.68,0.54,12.267,33.613,0.365,16.173,20.387,0.793,8.92,33.293,42.213,27.173,8.36,6.253,13.4,19.907,114.147,0.575,0.543,0.372,0.179,20.013,74.571,47.205,62.741,8.132,10.463,11.755,110.984,110.969
2021-22,40.94,88.41,0.463,28.928,53.482,0.541,12.012,34.928,0.344,16.229,21.133,0.768,11.145,32.181,43.325,25.072,7.012,5.506,14.253,20.181,110.12,0.564,0.531,0.395,0.184,25.127,75.331,49.794,60.313,7.078,9.828,12.582,111.308,114.763
2022-23,41.494,88.494,0.469,28.096,51.988,0.54,13.398,36.506,0.367,18.494,23.422,0.79,10.024,31.024,41.048,26.663,7.602,5.759,14.759,20.976,114.88,0.581,0.545,0.413,0.209,22.834,71.652,47.298,63.559,7.452,10.273,12.837,113.312,116.394
2023-24,46.05,91.05,0.506,33.178,56.485,0.587,12.871,34.564,0.372,15.376,19.743,0.779,10.01,30.98,40.99,30.267,7.267,5.644,12.594,21.158,120.347,0.603,0.576,0.38,0.169,23.461,73.376,48.512,65.108,7.191,9.469,11.104,119.524,117.065
