SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,37.591,79.523,0.473,29.682,59.114,0.502,7.909,20.409,0.388,22.568,29.648,0.761,9.409,31.875,41.284,21.602,7.25,4.205,13.841,20.886,105.659,0.571,0.522,0.257,0.284,23.032,74.308,49.387,56.465,7.576,6.66,12.866,110.508,106.331
2011-12,38.392,81.473,0.471,32.014,61.959,0.517,6.378,19.514,0.327,18.851,25.703,0.733,11.432,31.5,42.932,23.338,7.959,5.108,14.77,19.514,102.014,0.55,0.51,0.24,0.231,27.777,72.673,50.882,60.146,8.361,8.158,13.539,107.62,104.962
2012-13,40.022,84.18,0.475,33.697,65.607,0.514,6.326,18.573,0.341,18.371,26.135,0.703,13.067,31.034,44.101,23.921,9.169,6.18,15.056,20.461,104.742,0.547,0.513,0.221,0.218,30.422,71.217,50.962,58.962,9.497,9.883,13.452,108.913,104.396
2013-14,37.916,84.843,0.447,29.458,61.241,0.481,8.458,23.602,0.358,18.831,25.952,0.726,12.157,32.735,44.892,22.145,7.41,5.53,15.723,22.771,103.12,0.536,0.497,0.278,0.222,26.906,73.72,50.249,57.54,7.507,8.471,13.887,104.764,106.935
2014-15,37.337,86.241,0.433,29.386,61.759,0.476,7.952,24.482,0.325,17.614,23.988,0.734,12.193,31.964,44.157,21.542,7.723,4.422,14.048,22.675,100.241,0.518,0.479,0.284,0.204,26.01,74.012,49.177,57.076,7.952,7.137,12.504,103.276,106.772
2015-16,37.265,84.373,0.442,29.361,60.964,0.482,7.904,23.41,0.338,18.229,23.783,0.766,11.337,32.747,44.084,22.386,7.337,4.759,14.482,20.759,100.663,0.531,0.489,0.277,0.216,25.38,76.425,50.607,59.357,7.573,8.053,13.118,104.371,107.56
2016-17,40.687,86.675,0.469,30.205,58.181,0.519,10.482,28.494,0.368,18.518,23.928,0.774,11.639,34.181,45.819,25.024,6.843,3.892,14.771,18.88,110.373,0.568,0.53,0.329,0.214,26.649,77.857,52.661,60.645,6.929,6.234,13.023,111.972,111.518
2017-18,40.217,85.566,0.47,28.892,55.012,0.525,11.325,30.554,0.371,16.916,22.048,0.767,10.867,33.108,43.976,24.807,7.554,4.867,14.771,18.47,108.675,0.57,0.536,0.357,0.198,25.113,76.724,51.073,60.649,7.702,8.399,13.242,111.065,109.48
2018-19,41.216,89.144,0.462,30.526,58.629,0.521,10.691,30.515,0.35,16.186,21.309,0.76,11.907,34.196,46.103,26.608,7.361,4.412,12.773,20.021,109.309,0.555,0.522,0.342,0.182,26.253,76.813,51.357,63.854,7.499,7.998,11.322,112.142,108.406
2019-20,40.935,86.624,0.473,29.817,55.989,0.533,11.118,30.634,0.363,16.312,20.785,0.785,10.344,32.602,42.946,25.591,7.559,4.441,13.656,20.548,109.301,0.571,0.537,0.354,0.188,24.038,76.134,50.212,61.871,7.719,8.663,12.369,112.118,110.951
2020-21,42.59,88.482,0.481,29.651,54.181,0.547,12.94,34.301,0.377,15.518,19.458,0.798,10.542,33.265,43.807,26.289,7.747,4.41,13.06,19.012,113.639,0.586,0.554,0.388,0.175,24.147,78.147,50.988,61.155,7.893,8.728,11.705,115.79,112.152
2021-22,41.057,85.148,0.482,28.614,49.909,0.573,12.443,35.239,0.353,16.727,21.034,0.795,9.182,34.295,43.477,27.318,7.125,3.659,14.443,20.045,111.284,0.589,0.555,0.414,0.196,21.925,77.9,50.619,65.676,7.232,6.958,13.095,113.117,111.439
2022-23,42.903,85.505,0.502,31.311,54.835,0.571,11.592,30.67,0.378,16.816,22.097,0.761,9.99,32.942,42.932,27.99,7.33,4.388,13.825,18.544,114.214,0.6,0.57,0.359,0.197,24.243,76.623,51.319,64.472,7.463,8.045,12.513,116.848,112.518
2023-24,42.916,87.379,0.491,31.505,56.442,0.558,11.411,30.937,0.369,14.8,19.242,0.769,10.526,33.2,43.726,28.568,6.968,5.347,12.421,17.947,112.042,0.584,0.556,0.354,0.169,24.839,75.46,50.672,65.677,7.195,9.492,11.327,116.305,111.933
