SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,37.759,84.084,0.449,32.602,68.699,0.475,5.157,15.386,0.335,17.53,23.867,0.734,12.904,30.434,43.337,20.181,7.325,4.711,15.952,21.747,98.205,0.519,0.48,0.183,0.208,29.588,73.494,50.969,52.965,7.594,7.098,14.276,102.31,107.872
2011-12,37.164,85.254,0.436,31.03,65.836,0.471,6.134,19.418,0.316,16.821,22.866,0.736,13.164,29.06,42.224,18.97,8.373,4.821,14.209,19.209,97.284,0.51,0.472,0.228,0.197,28.315,69.928,48.118,50.134,8.769,7.294,12.785,102.288,108.128
2012-13,37.181,83.181,0.447,29.831,62.928,0.474,7.349,20.253,0.363,17.313,22.518,0.769,11.361,28.735,40.096,20.578,8.084,4.12,14.446,20.687,99.024,0.532,0.491,0.243,0.208,26.189,70.504,47.682,54.547,8.528,6.648,13.255,104.93,110.13
2013-14,36.458,81.518,0.447,30.542,63.747,0.479,5.916,17.771,0.333,20.458,26.952,0.759,11.928,32.0,43.928,18.639,7.072,3.831,15.048,22.277,99.289,0.532,0.484,0.218,0.251,27.389,75.929,51.311,50.531,7.411,6.381,13.676,104.407,107.584
2014-15,36.265,79.723,0.455,30.711,63.458,0.484,5.554,16.265,0.341,22.036,28.916,0.762,10.783,32.867,43.651,20.084,6.627,3.904,16.06,20.434,100.12,0.542,0.49,0.204,0.276,25.928,74.427,51.066,54.567,6.84,6.383,14.582,104.169,108.04
2015-16,39.554,85.337,0.464,31.602,63.181,0.5,7.952,22.157,0.359,18.241,25.169,0.725,10.458,33.253,43.711,24.205,8.831,4.434,15.976,20.193,105.301,0.546,0.51,0.26,0.214,23.323,74.137,48.978,60.637,8.763,7.376,14.034,104.786,107.228
2016-17,37.439,81.171,0.461,28.585,57.646,0.496,8.854,23.524,0.376,17.793,23.0,0.774,8.622,31.878,40.5,22.207,7.512,3.89,14.402,20.11,101.524,0.556,0.516,0.29,0.219,20.621,75.467,48.261,58.702,7.795,7.395,13.443,106.016,110.27
2017-18,38.301,85.096,0.45,29.41,61.398,0.479,8.892,23.699,0.375,12.145,16.518,0.735,9.361,31.06,40.422,21.301,7.747,4.096,13.554,19.747,97.639,0.529,0.502,0.278,0.143,21.198,76.922,47.796,55.008,8.086,8.263,12.663,102.57,109.875
2018-19,42.663,92.012,0.464,31.494,62.434,0.504,11.169,29.578,0.378,16.313,22.47,0.726,10.916,33.964,44.88,25.096,8.181,4.373,13.193,21.096,112.807,0.554,0.524,0.321,0.177,22.855,74.673,48.112,58.21,7.907,7.896,11.318,109.236,110.258
2019-20,40.315,87.178,0.462,27.795,52.781,0.527,12.521,34.397,0.364,15.438,20.055,0.77,9.521,32.493,42.014,23.466,7.616,4.014,14.288,21.849,108.589,0.566,0.534,0.395,0.177,21.393,77.707,48.842,57.434,7.6,8.053,12.807,108.796,110.712
2020-21,42.014,87.425,0.481,30.041,54.548,0.551,11.973,32.877,0.364,16.178,21.712,0.745,9.233,31.603,40.836,25.151,7.438,4.904,13.192,19.178,112.178,0.578,0.549,0.376,0.185,20.707,73.982,47.004,59.018,7.403,8.638,11.825,112.201,115.737
2021-22,40.012,87.024,0.46,28.723,54.229,0.53,11.289,32.795,0.344,17.663,22.988,0.768,9.446,32.976,42.422,23.41,7.084,4.446,13.928,18.699,108.976,0.561,0.525,0.377,0.203,20.813,75.294,47.775,57.836,7.053,8.043,12.413,108.573,114.052
2022-23,42.889,87.789,0.489,29.411,50.7,0.58,13.478,37.089,0.363,19.567,24.833,0.788,9.778,32.611,42.389,26.567,6.978,3.389,13.389,19.711,118.822,0.602,0.565,0.422,0.223,22.7,76.219,49.596,61.349,6.84,6.18,11.802,117.394,115.313
2023-24,42.729,89.894,0.475,28.529,51.082,0.558,14.2,38.812,0.366,15.329,20.553,0.746,10.788,32.694,43.482,27.918,7.576,4.129,12.953,19.6,114.988,0.581,0.554,0.432,0.171,24.196,77.694,50.174,64.745,7.608,7.771,11.401,115.487,113.666
