SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,36.222,79.556,0.455,30.04,62.162,0.483,6.182,17.394,0.355,18.01,24.03,0.749,11.929,31.687,43.616,21.707,7.162,5.798,13.929,19.99,96.636,0.536,0.494,0.219,0.226,29.281,75.621,52.978,59.327,7.886,9.157,13.231,106.947,99.373
2011-12,36.589,81.452,0.449,30.493,65.11,0.468,6.096,16.342,0.373,14.767,20.616,0.716,13.479,32.562,46.041,22.767,6.671,5.863,13.822,17.288,94.041,0.519,0.487,0.201,0.181,31.622,73.751,53.034,61.207,7.425,8.649,13.027,105.014,96.834
2012-13,35.221,80.6,0.437,29.842,65.137,0.458,5.379,15.463,0.348,16.221,21.189,0.766,12.284,30.126,42.411,22.316,7.0,4.968,14.126,19.853,92.042,0.512,0.47,0.192,0.201,28.751,73.184,50.635,62.534,7.783,7.781,13.442,102.264,102.975
2013-14,34.193,79.205,0.432,28.057,61.534,0.456,6.136,17.67,0.347,17.864,22.977,0.777,11.341,32.17,43.511,22.284,7.034,5.068,14.648,19.034,92.386,0.517,0.47,0.223,0.226,26.807,74.692,50.993,64.306,7.703,8.034,13.924,101.442,99.815
2014-15,36.021,82.126,0.439,28.074,59.811,0.469,7.947,22.316,0.356,19.137,24.474,0.782,11.568,33.653,45.221,21.547,6.316,5.842,13.821,18.116,99.126,0.534,0.487,0.272,0.233,26.28,73.495,50.627,59.126,6.759,8.758,12.771,106.156,102.864
2015-16,38.133,86.386,0.441,30.289,65.265,0.464,7.843,21.12,0.371,16.313,20.723,0.787,10.928,34.807,45.735,22.53,5.964,5.663,13.747,18.614,100.422,0.526,0.487,0.244,0.189,24.083,74.123,49.508,58.389,6.153,8.586,12.359,103.945,105.36
2016-17,38.091,85.818,0.444,30.648,63.693,0.481,7.443,22.125,0.336,17.795,22.205,0.801,12.102,33.818,45.92,22.148,7.716,4.795,13.477,17.511,101.42,0.531,0.487,0.258,0.207,26.77,76.172,51.368,57.119,8.053,8.031,12.212,106.198,106.088
2017-18,38.193,87.771,0.435,27.277,57.06,0.478,10.916,30.711,0.355,14.386,18.964,0.759,9.518,34.614,44.133,23.169,7.542,3.482,13.819,18.928,101.687,0.529,0.497,0.35,0.164,20.095,79.725,48.812,59.959,7.601,6.386,12.442,102.483,109.57
2018-19,39.349,86.807,0.453,30.373,61.229,0.496,8.976,25.578,0.351,16.0,20.422,0.783,8.651,33.723,42.373,21.639,7.265,4.229,13.964,20.036,103.675,0.541,0.505,0.295,0.184,19.053,76.576,47.51,54.393,7.23,7.565,12.564,103.581,111.937
2019-20,38.985,87.303,0.447,26.97,52.727,0.511,12.015,34.576,0.348,15.242,20.182,0.755,10.303,30.924,41.227,22.879,9.879,4.015,15.227,21.47,105.227,0.547,0.515,0.396,0.175,22.362,74.573,47.202,58.183,9.861,8.024,13.444,105.153,108.221
2020-21,41.575,87.397,0.476,29.192,53.89,0.542,12.384,33.507,0.37,13.63,17.233,0.791,9.493,34.849,44.342,26.397,6.603,4.164,14.918,18.658,109.164,0.575,0.547,0.383,0.156,21.69,79.432,50.882,62.725,6.611,7.532,13.364,109.684,110.584
2021-22,40.955,86.114,0.476,30.455,57.159,0.533,10.5,28.955,0.363,17.0,20.886,0.814,8.545,33.398,41.943,23.557,7.091,4.0,12.705,18.557,109.409,0.574,0.537,0.336,0.197,19.662,77.819,48.744,56.669,7.165,7.193,11.594,110.923,112.203
2022-23,41.953,85.694,0.49,31.729,57.212,0.555,10.224,28.482,0.359,17.353,21.471,0.808,8.318,33.4,41.718,24.118,7.741,4.518,13.153,18.8,111.482,0.586,0.549,0.332,0.202,19.56,77.039,48.672,57.025,7.767,8.809,12.005,112.098,110.904
2023-24,41.612,88.541,0.47,30.259,56.788,0.533,11.353,31.753,0.358,16.341,20.659,0.791,10.976,32.294,43.271,24.729,7.718,4.8,12.035,18.588,110.918,0.568,0.534,0.359,0.185,24.321,75.602,49.618,58.847,7.876,10.071,10.853,113.529,115.161
