SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2014-15,37.414,82.552,0.453,28.724,57.724,0.498,8.69,24.828,0.35,18.92,24.126,0.784,10.529,30.402,40.931,20.448,7.414,4.207,12.701,20.828,102.437,0.55,0.506,0.301,0.229,24.849,72.57,48.671,54.183,7.878,7.005,11.84,109.426,106.96
2015-16,35.835,80.553,0.445,27.631,57.505,0.48,8.204,23.049,0.356,20.029,26.019,0.77,10.214,32.184,42.398,17.961,7.631,5.068,12.942,19.874,99.903,0.543,0.496,0.286,0.249,24.154,76.82,50.583,49.505,8.204,8.623,12.207,107.812,104.734
2016-17,38.326,83.022,0.462,29.685,58.946,0.504,8.641,24.076,0.359,19.359,24.217,0.799,10.141,32.272,42.413,18.424,8.12,4.772,12.598,20.641,104.652,0.559,0.514,0.29,0.233,23.767,76.208,50.064,47.43,8.521,8.732,11.734,110.138,106.8
2017-18,40.559,85.935,0.472,29.032,53.978,0.538,11.527,31.957,0.361,17.344,21.817,0.795,9.613,33.484,43.097,23.796,7.344,6.032,13.28,21.602,109.989,0.576,0.539,0.372,0.202,22.603,77.242,50.365,57.899,7.505,9.838,12.083,112.463,105.93
2018-19,40.785,87.28,0.467,28.626,53.654,0.534,12.159,33.626,0.362,17.879,22.075,0.81,9.206,34.925,44.131,24.542,8.159,5.112,13.458,21.187,111.607,0.575,0.537,0.385,0.205,20.706,76.708,49.408,59.482,8.101,9.133,12.048,111.485,105.646
2019-20,39.607,86.952,0.456,25.845,49.976,0.517,13.762,36.976,0.372,17.988,22.667,0.794,9.226,35.524,44.75,24.869,8.5,4.976,14.417,21.5,110.964,0.572,0.535,0.425,0.207,20.348,76.701,49.0,62.149,8.349,10.17,12.799,109.38,103.626
2020-21,39.164,87.438,0.448,24.904,48.658,0.512,14.26,38.781,0.368,17.151,21.041,0.815,9.315,31.699,41.014,23.767,8.466,5.329,13.041,20.904,109.74,0.567,0.529,0.444,0.196,20.336,75.401,46.952,60.066,8.515,11.121,11.738,110.553,111.016
2021-22,40.022,89.944,0.445,28.36,56.18,0.505,11.663,33.764,0.345,16.034,21.067,0.761,12.978,31.315,44.292,21.719,8.742,4.551,12.146,19.551,107.742,0.543,0.51,0.375,0.178,27.473,74.978,49.961,53.561,9.017,9.265,10.757,111.615,110.072
2022-23,41.333,90.19,0.458,30.726,58.56,0.525,10.607,31.631,0.335,18.143,23.31,0.778,12.607,29.988,42.595,23.619,9.25,5.107,11.548,19.75,111.417,0.555,0.517,0.351,0.201,27.414,76.113,50.056,56.477,9.45,10.243,10.206,114.181,112.764
2023-24,41.759,88.627,0.471,30.41,55.952,0.543,11.349,32.675,0.347,16.133,21.349,0.756,10.735,31.41,42.145,28.133,7.639,4.675,13.819,18.181,111.0,0.566,0.535,0.369,0.182,23.872,73.135,48.053,66.482,7.63,8.535,12.216,111.022,117.455
