SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,33.904,78.843,0.43,28.084,61.807,0.454,5.819,17.036,0.342,17.145,22.663,0.757,10.386,29.88,40.265,18.614,7.434,4.807,13.289,20.265,90.771,0.511,0.467,0.216,0.217,24.178,74.12,48.53,54.093,8.216,7.799,12.842,100.375,101.386
2011-12,37.343,84.358,0.443,30.836,65.478,0.471,6.507,18.881,0.345,16.343,21.119,0.774,12.239,29.597,41.836,23.134,8.179,5.0,13.866,19.0,97.537,0.521,0.481,0.224,0.194,27.178,70.012,47.993,60.513,8.715,7.837,12.713,104.009,103.67
2012-13,37.483,86.253,0.435,30.299,66.0,0.459,7.184,20.253,0.355,14.966,20.471,0.731,12.678,30.356,43.034,22.471,8.333,6.437,14.034,18.77,97.115,0.51,0.476,0.235,0.174,26.808,70.72,48.09,59.103,8.749,9.657,12.743,101.998,104.367
2013-14,35.566,81.169,0.438,28.964,62.458,0.464,6.602,18.711,0.353,16.59,22.205,0.747,11.699,28.904,40.602,21.205,6.518,4.855,14.916,20.639,94.325,0.519,0.479,0.231,0.204,26.681,70.88,48.035,58.763,7.017,8.035,13.935,101.676,110.481
2014-15,36.944,81.472,0.453,30.449,63.393,0.48,6.494,18.079,0.359,15.73,20.888,0.753,10.663,31.045,41.708,23.079,9.596,4.978,16.315,21.809,96.112,0.53,0.493,0.222,0.193,24.597,72.836,48.757,61.751,10.051,8.582,15.103,100.834,101.34
2015-16,37.892,81.205,0.467,32.59,65.819,0.495,5.301,15.386,0.345,16.771,22.446,0.747,10.337,30.831,41.169,22.831,8.096,5.723,15.024,20.422,97.855,0.537,0.499,0.189,0.207,24.308,72.504,48.546,59.525,8.501,10.095,13.996,103.081,107.604
2016-17,38.101,80.719,0.472,29.404,57.393,0.512,8.697,23.326,0.373,16.854,22.067,0.764,8.674,31.101,39.775,23.719,8.034,5.236,13.764,20.09,101.753,0.563,0.526,0.289,0.209,20.907,75.152,48.128,61.375,8.452,9.747,13.038,107.512,107.766
2017-18,39.233,81.722,0.48,30.511,57.233,0.533,8.722,24.489,0.356,17.744,22.822,0.778,8.078,31.222,39.3,22.878,8.533,5.444,13.633,21.244,104.933,0.572,0.533,0.3,0.217,19.618,75.498,47.747,57.466,8.797,9.672,12.773,108.503,108.804
2018-19,42.367,89.755,0.472,29.133,51.949,0.561,13.235,37.806,0.35,18.133,23.714,0.765,9.327,40.235,49.561,25.622,7.296,5.939,13.592,19.745,116.102,0.579,0.546,0.421,0.202,20.467,80.112,51.989,59.829,7.027,10.523,11.832,112.172,103.82
2019-20,42.393,89.393,0.474,28.821,51.167,0.563,13.571,38.226,0.355,18.0,24.321,0.74,9.345,41.143,50.488,25.381,7.119,5.607,14.893,19.619,116.357,0.581,0.55,0.428,0.201,20.22,80.999,52.188,59.208,6.787,10.606,12.789,110.767,102.332
2020-21,43.635,90.677,0.481,30.135,54.5,0.553,13.5,36.177,0.373,15.75,21.01,0.75,10.792,37.031,47.823,24.573,7.969,4.49,13.417,17.26,116.521,0.583,0.556,0.399,0.174,23.925,79.42,52.374,55.596,7.852,8.449,11.708,114.945,109.497
2021-22,40.958,88.284,0.464,27.484,51.032,0.539,13.474,37.253,0.362,17.274,22.421,0.77,10.074,36.611,46.684,23.263,7.358,4.0,13.316,18.147,112.663,0.574,0.54,0.422,0.196,22.407,78.611,51.208,56.243,7.336,8.206,11.837,112.543,109.536
2022-23,42.318,89.477,0.473,27.602,49.568,0.557,14.716,39.909,0.369,16.364,22.091,0.741,10.966,36.875,47.841,25.557,6.295,4.784,14.443,17.898,115.716,0.583,0.555,0.446,0.183,24.341,77.448,51.776,59.793,6.186,8.091,12.533,114.098,111.156
2023-24,42.506,87.371,0.486,28.685,50.169,0.572,13.82,37.202,0.371,18.213,23.449,0.777,9.315,34.258,43.573,25.944,6.629,4.854,12.618,18.944,117.045,0.599,0.566,0.426,0.208,21.59,76.528,49.547,60.335,6.613,8.615,11.333,116.942,114.72
