SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,38.193,84.036,0.454,30.036,61.831,0.486,8.157,22.205,0.367,20.096,25.096,0.801,11.59,30.711,42.301,23.554,7.0,4.47,13.373,19.771,104.639,0.55,0.503,0.264,0.239,26.913,72.043,49.425,61.143,7.346,6.329,12.251,109.992,107.684
2011-12,37.149,82.731,0.449,30.015,62.881,0.477,7.134,19.851,0.359,15.194,19.418,0.782,11.478,30.06,41.537,20.955,7.403,4.761,14.254,20.104,96.627,0.529,0.492,0.24,0.184,26.939,72.69,49.416,55.54,7.951,7.29,13.31,104.112,103.801
2012-13,37.416,81.663,0.458,26.888,52.775,0.509,10.528,28.888,0.364,19.0,25.315,0.751,10.944,32.0,42.944,22.584,8.022,4.404,16.213,20.236,104.36,0.562,0.523,0.354,0.233,25.809,74.611,50.526,59.531,8.281,6.972,14.689,108.235,105.198
2013-14,37.787,80.371,0.47,28.483,54.157,0.526,9.303,26.213,0.355,21.876,30.652,0.714,11.461,33.618,45.079,20.955,7.382,5.517,15.798,20.584,106.753,0.569,0.528,0.326,0.272,27.452,73.564,51.601,54.487,7.539,8.445,14.273,109.947,105.662
2014-15,36.67,82.49,0.445,25.73,51.01,0.504,10.94,31.48,0.348,19.33,27.57,0.701,11.43,32.16,43.59,21.92,9.19,5.0,16.29,22.01,103.61,0.548,0.511,0.382,0.234,25.764,72.763,49.376,59.228,9.381,8.053,14.523,105.879,103.364
2015-16,37.034,82.67,0.448,26.625,52.273,0.509,10.409,30.398,0.342,19.989,28.909,0.691,11.386,31.432,42.818,21.716,9.807,5.125,15.932,21.795,104.466,0.548,0.511,0.368,0.242,25.388,72.44,48.657,57.891,9.926,8.819,14.162,106.261,107.24
2016-17,39.521,86.032,0.459,25.457,46.362,0.549,14.064,39.67,0.355,20.117,26.181,0.768,10.649,33.074,43.723,24.309,8.032,4.287,14.83,19.83,113.223,0.58,0.541,0.461,0.234,23.879,74.72,49.293,60.755,7.971,7.138,13.041,113.091,108.143
2017-18,38.06,83.56,0.455,23.22,42.1,0.552,14.84,41.46,0.358,19.01,24.39,0.779,8.88,34.07,42.95,20.87,8.37,4.85,13.4,19.22,109.97,0.583,0.544,0.496,0.228,20.765,79.441,50.184,54.097,8.56,8.541,12.315,112.737,105.383
2018-19,38.585,86.011,0.449,22.681,41.426,0.548,15.904,44.585,0.357,19.0,24.128,0.787,10.021,31.691,41.713,20.66,8.447,4.904,13.489,21.713,112.074,0.58,0.541,0.518,0.221,22.401,73.922,47.828,52.911,8.563,8.827,12.152,113.751,109.22
2019-20,39.824,88.718,0.449,24.188,43.753,0.553,15.635,44.965,0.348,19.706,24.918,0.791,9.224,33.765,42.988,21.329,8.659,4.859,14.329,21.553,114.988,0.577,0.537,0.507,0.222,19.859,75.073,46.966,53.253,8.344,8.771,12.422,111.095,108.565
2020-21,38.712,87.288,0.444,25.123,47.247,0.532,13.589,40.041,0.339,16.288,22.0,0.74,9.192,32.822,42.014,23.274,7.479,4.945,14.521,19.274,107.301,0.553,0.521,0.459,0.187,19.484,76.211,46.619,59.151,7.345,9.105,12.814,105.684,113.359
2021-22,38.904,85.337,0.456,25.59,47.145,0.543,13.313,38.193,0.349,17.277,24.217,0.713,9.47,32.048,41.518,23.277,7.229,4.602,16.277,20.386,108.398,0.565,0.534,0.448,0.202,21.369,73.439,47.33,59.046,7.139,8.655,14.304,107.149,115.455
2022-23,40.108,87.795,0.457,29.795,56.241,0.53,10.313,31.554,0.327,18.88,25.036,0.754,13.253,32.47,45.723,22.108,7.229,4.506,16.048,20.229,109.41,0.554,0.516,0.359,0.215,29.706,75.09,52.027,54.573,7.272,9.101,13.795,110.043,117.902
2023-24,41.265,89.867,0.459,28.699,54.157,0.53,12.566,35.711,0.352,17.855,23.084,0.773,11.325,33.578,44.904,24.518,7.699,4.518,12.59,20.506,112.952,0.565,0.529,0.397,0.199,24.616,75.069,49.624,58.812,7.712,8.54,11.01,113.249,112.143
