SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,35.459,80.633,0.44,30.827,67.071,0.46,4.633,13.561,0.342,17.092,22.265,0.768,12.602,29.541,42.143,20.459,8.286,5.153,13.316,20.327,92.643,0.512,0.468,0.168,0.212,29.669,74.25,51.492,56.968,9.282,8.788,12.709,103.967,99.959
2013-14,37.544,81.556,0.46,32.7,67.622,0.484,4.844,13.933,0.348,15.189,20.522,0.74,11.556,30.389,41.944,21.6,7.711,4.356,13.356,19.044,95.122,0.525,0.49,0.171,0.186,27.699,74.489,50.916,56.774,8.477,7.506,12.702,104.887,103.849
2014-15,37.128,81.787,0.454,32.117,66.894,0.48,5.011,14.894,0.336,17.585,22.543,0.78,10.34,31.872,42.213,21.287,8.457,4.17,12.926,18.936,96.851,0.528,0.485,0.182,0.215,24.13,74.976,49.487,56.741,9.126,7.177,12.194,104.368,101.47
2015-16,36.172,82.575,0.438,30.161,64.356,0.469,6.011,18.218,0.33,18.77,24.069,0.78,11.161,29.954,41.115,20.264,8.678,4.207,13.241,21.483,97.126,0.521,0.474,0.221,0.227,24.513,74.34,48.47,55.374,9.226,8.046,12.299,103.72,107.036
2016-17,35.865,82.213,0.436,26.618,56.213,0.474,9.247,26.0,0.356,18.09,22.921,0.789,10.472,31.326,41.798,20.865,7.685,4.034,12.663,22.169,99.067,0.537,0.492,0.316,0.22,23.922,76.411,49.498,57.343,8.238,7.889,11.876,106.899,106.942
2017-18,36.301,81.783,0.444,27.169,55.855,0.486,9.133,25.928,0.352,16.398,20.867,0.786,9.386,30.651,40.036,21.289,7.386,4.771,14.783,22.892,98.133,0.539,0.5,0.317,0.201,21.895,75.901,48.214,57.823,7.772,9.202,13.824,103.277,109.708
2018-19,37.506,83.422,0.45,27.735,54.892,0.505,9.771,28.53,0.342,17.506,22.675,0.772,8.711,32.566,41.277,23.651,8.241,5.398,13.819,21.699,102.289,0.548,0.508,0.342,0.21,19.52,76.887,47.705,62.406,8.465,10.528,12.759,104.842,107.494
2019-20,42.013,89.68,0.468,31.187,58.72,0.531,10.827,30.96,0.35,16.4,21.48,0.764,10.213,35.733,45.947,26.6,7.747,5.387,15.08,20.947,111.253,0.561,0.529,0.345,0.183,22.64,76.884,50.284,62.56,7.499,9.972,13.015,107.952,108.916
2020-21,42.325,90.85,0.466,31.362,59.938,0.523,10.962,30.912,0.355,16.25,21.1,0.77,11.075,34.612,45.688,26.1,8.912,5.012,12.888,18.675,111.862,0.559,0.526,0.34,0.179,23.762,77.131,50.059,61.054,8.809,9.241,11.264,110.746,110.271
2021-22,42.611,93.0,0.458,31.011,60.274,0.514,11.6,32.726,0.354,17.179,23.4,0.734,13.768,34.463,48.232,25.611,9.579,6.379,13.158,19.674,114.0,0.552,0.521,0.352,0.185,29.103,77.048,52.364,59.468,9.487,11.882,11.195,112.914,107.833
2022-23,42.865,91.27,0.47,30.989,57.135,0.542,11.876,34.135,0.348,17.169,23.247,0.739,11.989,34.101,46.09,25.562,8.09,5.551,13.416,19.843,114.775,0.565,0.535,0.374,0.188,25.917,75.009,50.387,59.013,7.933,10.433,11.539,113.171,110.049
2023-24,37.892,87.108,0.435,24.988,49.795,0.502,12.904,37.313,0.346,15.855,20.747,0.764,10.795,31.301,42.096,24.398,8.108,6.036,14.892,18.831,104.542,0.543,0.509,0.428,0.182,23.47,74.129,47.714,64.0,8.206,11.682,13.24,106.0,113.034
