SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2011-12,33.75,77.097,0.438,23.861,50.597,0.472,9.889,26.5,0.373,14.75,22.264,0.663,10.986,30.597,41.583,19.542,6.681,4.125,14.639,17.542,92.139,0.53,0.502,0.344,0.191,25.5,74.212,49.507,57.018,7.447,6.604,14.251,102.765,102.887
2012-13,37.265,83.181,0.448,31.169,64.663,0.482,6.096,18.518,0.329,12.361,16.373,0.755,10.723,31.47,42.193,22.542,6.361,4.313,14.349,19.169,92.988,0.514,0.485,0.223,0.149,25.005,73.98,49.496,59.576,6.852,6.828,13.548,100.363,107.925
2013-14,36.41,81.735,0.445,29.627,62.506,0.474,6.783,19.229,0.353,15.747,20.651,0.763,9.566,31.976,41.542,20.795,7.59,4.217,14.723,20.217,95.349,0.525,0.487,0.235,0.193,21.967,74.793,48.299,56.405,7.993,6.816,13.798,100.286,106.142
2014-15,37.06,81.831,0.453,30.386,62.578,0.486,6.675,19.253,0.347,13.747,18.855,0.729,9.904,31.41,41.313,20.386,7.795,3.783,14.711,20.651,94.542,0.524,0.494,0.235,0.168,22.443,75.551,48.454,54.202,8.258,6.357,13.831,100.437,106.404
2015-16,39.06,85.783,0.455,31.398,63.88,0.492,7.663,21.904,0.35,15.048,19.867,0.757,10.157,32.639,42.795,23.289,8.108,5.024,13.916,20.494,100.831,0.533,0.5,0.255,0.175,22.458,75.935,48.784,58.764,8.327,8.534,12.694,103.887,105.589
2016-17,37.819,85.94,0.44,29.373,60.169,0.488,8.446,25.771,0.328,15.771,21.12,0.747,9.723,32.94,42.663,21.928,6.988,4.771,13.145,19.084,99.855,0.524,0.489,0.3,0.184,21.13,76.559,48.006,57.128,7.17,7.96,11.972,102.406,109.173
2017-18,38.337,84.843,0.452,28.169,55.867,0.504,10.169,28.976,0.351,15.313,20.217,0.757,8.699,32.434,41.133,23.145,7.494,4.819,14.361,19.024,102.157,0.545,0.512,0.342,0.18,19.643,74.829,46.976,59.433,7.618,8.154,13.116,103.88,108.794
2018-19,39.511,87.75,0.45,28.273,55.852,0.506,11.239,31.898,0.352,14.966,19.159,0.781,9.886,34.898,44.784,24.886,6.545,5.284,13.182,18.409,105.227,0.547,0.514,0.364,0.171,21.491,79.217,49.724,62.202,6.608,9.274,11.917,106.922,107.161
2019-20,38.696,87.481,0.442,27.532,55.165,0.499,11.165,32.316,0.345,17.342,22.291,0.778,9.924,33.924,43.848,23.62,8.013,5.215,12.785,18.241,105.899,0.544,0.506,0.369,0.198,21.495,78.535,49.037,60.267,8.063,9.946,11.462,106.672,108.303
2020-21,37.726,87.986,0.429,26.986,56.644,0.476,10.74,31.342,0.343,16.384,21.137,0.775,10.233,34.589,44.822,21.521,6.795,4.356,12.658,16.945,102.575,0.527,0.49,0.356,0.186,21.295,77.247,48.29,56.203,6.841,8.336,11.347,103.681,112.986
2021-22,37.819,87.229,0.434,25.783,50.819,0.507,12.036,36.41,0.331,15.301,19.446,0.787,8.988,34.759,43.747,23.458,6.687,4.422,14.313,19.422,102.976,0.538,0.503,0.417,0.175,19.482,76.541,47.829,61.275,6.704,8.396,12.851,103.307,111.161
2022-23,40.036,85.229,0.47,29.398,54.494,0.539,10.639,30.735,0.346,19.361,24.699,0.784,10.036,32.687,42.723,22.964,7.265,4.602,14.892,19.904,110.072,0.573,0.532,0.361,0.227,23.354,76.789,50.1,56.667,7.252,9.147,13.294,110.323,112.866
2023-24,39.611,83.911,0.472,28.778,52.789,0.545,10.833,31.122,0.348,18.389,24.2,0.76,10.5,31.544,42.044,23.978,8.056,5.1,14.522,19.656,108.444,0.573,0.537,0.371,0.219,25.064,77.781,51.161,59.82,8.274,9.766,13.186,111.578,109.31
