SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,38.341,82.378,0.467,34.134,69.073,0.497,4.207,13.305,0.308,18.183,24.098,0.753,11.744,28.573,40.317,21.89,7.085,4.268,14.707,22.037,99.073,0.534,0.492,0.162,0.296,27.948,72.27,49.613,57.073,7.58,6.634,13.671,106.16,112.846
2011-12,34.364,78.091,0.441,28.833,61.803,0.468,5.53,16.288,0.332,16.439,21.364,0.762,10.561,31.424,41.985,20.939,6.5,4.864,15.167,23.212,90.697,0.519,0.476,0.209,0.276,25.689,75.579,50.865,60.906,7.185,8.185,14.739,100.865,104.583
2012-13,36.329,81.524,0.446,29.366,61.22,0.481,6.963,20.305,0.337,17.585,22.329,0.785,10.622,29.585,40.207,21.524,7.256,4.78,13.707,22.39,97.207,0.533,0.489,0.249,0.277,25.273,73.727,49.063,59.028,7.889,7.834,13.03,105.994,107.399
2013-14,36.488,81.927,0.447,27.793,58.549,0.476,8.695,23.378,0.37,19.61,25.061,0.78,11.402,31.122,42.524,21.183,7.037,4.183,14.134,22.951,101.28,0.547,0.5,0.286,0.31,26.905,75.113,50.902,58.138,7.543,6.878,13.209,108.941,105.344
2014-15,37.902,83.28,0.456,29.049,58.159,0.501,8.854,25.122,0.351,19.329,24.561,0.79,10.744,30.805,41.549,20.744,7.5,4.354,12.89,20.878,103.988,0.554,0.509,0.302,0.298,25.448,73.396,49.482,54.893,7.984,7.245,12.024,111.252,107.924
2015-16,36.659,81.329,0.453,28.024,57.976,0.485,8.634,23.354,0.366,20.756,26.707,0.779,10.195,33.22,43.415,18.732,7.756,5.476,13.085,19.634,102.707,0.554,0.506,0.287,0.333,24.305,77.682,51.499,50.882,8.299,9.159,12.322,110.241,105.322
2016-17,39.173,84.481,0.465,30.321,60.037,0.507,8.852,24.444,0.363,19.728,24.728,0.797,10.679,32.642,43.321,18.506,8.309,4.877,12.716,20.864,106.926,0.562,0.517,0.29,0.295,24.833,76.452,50.71,47.106,8.696,8.868,11.764,112.28,107.751
2017-18,41.256,87.427,0.473,29.451,54.439,0.544,11.805,32.988,0.357,17.341,21.829,0.788,9.756,34.232,43.988,24.329,7.634,6.098,13.354,21.744,111.659,0.577,0.54,0.379,0.253,22.876,77.92,50.966,58.852,7.787,9.94,12.107,113.884,105.895
2018-19,42.195,89.085,0.476,29.817,55.293,0.542,12.378,33.793,0.365,17.671,21.988,0.808,9.585,35.61,45.195,25.427,8.293,5.329,14.024,21.024,114.439,0.582,0.546,0.38,0.249,21.524,77.323,50.293,60.207,8.137,9.189,12.43,113.218,107.262
2019-20,40.233,87.89,0.459,26.301,50.808,0.517,13.932,37.082,0.378,18.644,23.329,0.798,9.507,35.904,45.411,25.233,8.767,4.986,14.781,21.658,113.041,0.577,0.539,0.422,0.268,21.012,76.907,49.695,62.882,8.615,10.059,13.084,111.426,105.044
2020-21,39.708,88.653,0.449,25.25,49.333,0.513,14.458,39.319,0.368,17.389,21.333,0.813,9.444,32.139,41.583,24.097,8.583,5.403,13.222,21.194,111.264,0.569,0.531,0.445,0.242,20.618,76.449,47.604,60.9,8.633,11.275,11.901,112.089,112.558
2021-22,40.634,91.329,0.446,28.695,57.085,0.504,11.939,34.244,0.349,16.183,21.329,0.762,13.354,31.976,45.329,22.061,9.0,4.585,12.451,19.598,109.39,0.544,0.511,0.375,0.236,28.209,75.804,50.772,54.212,9.265,9.285,10.982,113.011,110.65
2022-23,41.831,91.277,0.459,31.096,59.265,0.526,10.735,32.012,0.336,18.361,23.59,0.784,12.759,30.349,43.108,23.904,9.361,5.169,11.687,19.988,112.759,0.556,0.518,0.351,0.262,27.745,77.03,50.659,57.158,9.564,10.366,10.329,115.557,114.123
2023-24,42.268,89.707,0.472,30.78,56.634,0.544,11.488,33.073,0.346,16.329,21.61,0.758,10.866,31.793,42.659,28.476,7.732,4.732,13.988,18.402,112.354,0.567,0.536,0.37,0.243,24.163,74.027,48.639,67.293,7.723,8.639,12.365,112.376,118.888
