SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,38.354,80.646,0.476,30.28,59.866,0.507,8.073,20.78,0.38,22.671,29.622,0.766,9.646,32.341,41.988,22.11,7.378,4.293,14.11,20.963,107.451,0.574,0.526,0.259,0.371,23.707,75.401,50.311,57.312,7.701,6.771,13.099,112.287,107.484
2011-12,38.97,81.879,0.477,32.379,62.015,0.522,6.591,19.864,0.335,19.591,26.667,0.736,11.182,31.894,43.076,23.955,8.182,5.0,15.379,19.652,104.121,0.558,0.517,0.244,0.329,27.691,74.391,51.744,61.662,8.548,8.07,14.108,109.324,106.379
2012-13,40.72,85.159,0.48,34.366,66.646,0.517,6.354,18.512,0.342,18.354,26.195,0.699,13.317,31.72,45.037,24.415,9.293,6.5,15.28,20.512,106.146,0.551,0.517,0.217,0.313,31.109,71.96,51.844,59.87,9.628,10.359,13.655,110.462,105.243
2013-14,38.378,85.878,0.447,29.817,61.988,0.482,8.561,23.89,0.357,19.061,26.268,0.727,12.305,33.134,45.439,22.415,7.5,5.598,15.915,23.049,104.378,0.536,0.497,0.279,0.31,27.234,74.62,50.862,58.241,7.599,8.574,14.056,106.041,108.239
2014-15,37.793,87.293,0.434,29.744,62.512,0.477,8.049,24.78,0.327,17.829,24.28,0.733,12.341,32.354,44.695,21.805,7.817,4.476,14.22,22.951,101.463,0.519,0.481,0.283,0.281,26.327,74.915,49.777,57.772,8.049,7.224,12.656,104.535,108.074
2015-16,37.72,85.402,0.442,29.72,61.707,0.483,8.0,23.695,0.337,18.451,24.073,0.77,11.476,33.146,44.622,22.659,7.427,4.817,14.659,21.012,101.89,0.532,0.49,0.278,0.286,25.689,77.357,51.224,60.08,7.666,8.151,13.278,105.644,108.872
2016-17,41.183,87.732,0.471,30.573,58.89,0.523,10.61,28.841,0.368,18.744,24.22,0.772,11.78,34.598,46.378,25.329,6.927,3.939,14.951,19.11,111.72,0.57,0.532,0.33,0.281,26.974,78.806,53.304,61.384,7.013,6.31,13.182,113.338,112.878
2017-18,40.707,86.61,0.47,29.244,55.683,0.525,11.463,30.927,0.367,17.122,22.317,0.771,11.0,33.512,44.512,25.11,7.646,4.927,14.951,18.695,110.0,0.571,0.537,0.358,0.259,25.42,77.66,51.696,61.389,7.796,8.501,13.404,112.42,110.815
2018-19,41.939,90.049,0.467,30.927,58.695,0.529,11.012,31.354,0.35,15.78,20.902,0.764,11.854,34.537,46.39,27.378,7.732,4.427,13.439,20.049,110.671,0.559,0.528,0.349,0.234,26.513,78.091,52.141,65.257,7.861,8.188,11.906,113.123,109.009
2019-20,42.135,88.959,0.475,31.014,58.216,0.532,11.122,30.743,0.357,16.216,20.865,0.772,10.73,33.365,44.095,26.689,8.054,4.635,13.743,20.365,111.608,0.57,0.538,0.346,0.238,24.601,76.746,50.786,63.357,8.178,8.953,12.288,113.5,111.261
2020-21,43.25,89.194,0.486,30.375,55.0,0.554,12.875,34.194,0.378,15.681,19.528,0.808,10.528,33.917,44.444,26.847,8.083,4.486,13.5,19.083,115.056,0.59,0.559,0.384,0.221,24.349,78.994,51.808,62.258,8.231,8.906,12.108,117.282,112.274
2021-22,41.659,86.329,0.484,28.988,50.427,0.576,12.671,35.902,0.352,16.732,21.037,0.796,9.171,34.939,44.11,27.793,7.22,3.72,14.5,19.988,112.72,0.591,0.557,0.416,0.246,21.872,78.648,51.052,66.609,7.323,7.005,13.146,114.476,112.157
2022-23,43.585,86.439,0.505,31.768,55.232,0.575,11.817,31.207,0.376,16.805,22.366,0.754,10.098,32.915,43.012,28.878,7.537,4.488,14.537,18.598,115.793,0.603,0.574,0.361,0.26,24.409,76.574,51.324,66.072,7.618,8.304,13.084,117.61,114.312
2023-24,44.024,88.768,0.497,32.341,57.549,0.563,11.683,31.22,0.373,15.122,19.854,0.76,10.744,33.695,44.439,29.451,7.134,5.573,12.634,18.159,114.854,0.59,0.563,0.352,0.227,25.477,75.778,51.322,66.722,7.323,9.749,11.444,118.555,113.159
