SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,35.195,81.061,0.435,28.988,62.902,0.462,6.207,18.159,0.341,18.854,25.305,0.743,10.439,29.866,40.305,20.976,6.634,4.159,14.22,20.098,95.451,0.519,0.474,0.224,0.316,23.93,73.693,48.018,59.448,7.07,6.55,13.377,102.174,111.929
2011-12,34.258,81.212,0.423,27.591,61.924,0.447,6.667,19.288,0.344,17.848,24.924,0.719,12.742,29.53,42.273,19.818,7.061,3.97,15.409,19.955,93.03,0.506,0.464,0.238,0.31,28.724,72.376,49.744,57.697,7.683,6.256,14.33,101.123,108.985
2012-13,36.5,84.159,0.435,29.829,64.878,0.461,6.671,19.28,0.344,16.829,22.268,0.755,12.244,28.768,41.012,20.659,7.89,4.073,14.012,21.183,96.5,0.514,0.475,0.229,0.267,28.101,72.78,49.288,56.676,8.526,6.704,12.952,104.461,109.499
2013-14,37.024,84.817,0.438,29.902,64.817,0.463,7.122,20.0,0.355,17.049,22.695,0.75,12.061,32.061,44.122,21.195,7.061,3.707,14.183,20.0,98.22,0.519,0.48,0.236,0.27,26.928,75.972,50.837,57.235,7.48,6.217,13.015,104.216,107.763
2014-15,37.671,82.183,0.459,27.598,54.707,0.508,10.073,27.476,0.364,17.72,23.585,0.745,11.11,31.854,42.963,22.122,7.354,4.146,14.28,18.415,103.134,0.558,0.52,0.336,0.291,26.628,75.009,51.061,58.617,7.9,6.816,13.363,111.168,106.399
2015-16,38.671,84.0,0.462,27.939,54.39,0.515,10.732,29.61,0.362,16.256,21.744,0.749,10.646,33.866,44.512,22.695,6.72,3.866,13.585,20.317,104.329,0.559,0.526,0.353,0.262,25.141,78.621,52.104,58.562,7.121,6.449,12.668,111.105,104.661
2016-17,39.939,84.915,0.471,26.927,51.024,0.53,13.012,33.89,0.382,17.451,23.329,0.744,9.341,34.402,43.744,22.659,6.573,3.988,13.671,18.122,110.341,0.58,0.548,0.399,0.277,21.818,75.832,49.721,56.257,6.739,6.6,12.552,113.645,110.384
2017-18,40.378,84.756,0.477,28.415,52.61,0.543,11.963,32.146,0.372,18.146,23.28,0.778,8.463,33.671,42.134,23.366,7.098,3.805,13.732,18.585,110.866,0.585,0.548,0.38,0.276,19.838,77.385,49.184,57.805,7.218,6.673,12.582,113.006,111.978
2018-19,38.89,87.61,0.445,28.561,58.488,0.49,10.329,29.122,0.352,16.366,20.659,0.786,10.72,31.939,42.659,20.707,6.512,2.378,13.488,20.024,104.476,0.541,0.504,0.333,0.239,23.476,77.026,49.0,53.491,6.699,4.3,12.227,107.773,117.754
2019-20,40.292,87.923,0.46,29.108,56.077,0.52,11.185,31.846,0.348,15.123,19.938,0.757,10.831,33.415,44.246,23.077,6.877,3.246,16.508,18.277,106.892,0.554,0.524,0.362,0.229,24.651,77.685,50.805,57.197,6.931,5.826,14.594,107.472,115.485
2020-21,38.583,85.764,0.451,28.583,56.028,0.513,10.0,29.736,0.337,16.667,22.417,0.743,10.431,32.319,42.75,23.833,7.764,4.514,15.472,18.167,103.833,0.544,0.509,0.348,0.263,23.664,76.711,49.558,61.861,7.886,8.325,13.913,105.793,114.504
2021-22,39.679,84.679,0.469,28.071,51.964,0.541,11.607,32.714,0.353,16.75,21.988,0.768,10.179,33.857,44.036,25.155,7.107,4.155,14.369,17.548,107.714,0.572,0.538,0.386,0.262,23.738,76.525,50.701,63.293,7.361,7.763,13.225,111.831,109.952
2022-23,41.561,85.171,0.49,29.976,53.598,0.56,11.585,31.573,0.366,17.549,22.488,0.784,9.695,31.39,41.085,24.939,7.146,4.683,13.341,19.024,112.256,0.592,0.558,0.371,0.265,23.423,76.539,50.015,59.967,7.412,8.843,12.323,116.173,110.618
2023-24,41.768,87.171,0.48,28.256,50.39,0.561,13.512,36.78,0.366,15.585,20.378,0.762,9.841,33.439,43.28,28.037,7.378,4.634,13.561,17.512,112.634,0.587,0.557,0.422,0.237,23.048,77.022,50.321,67.148,7.53,8.468,12.4,115.246,112.863
