SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2010-11,36.963,76.841,0.481,30.293,58.805,0.515,6.671,18.037,0.367,21.463,27.902,0.767,9.634,32.512,42.146,19.988,6.634,5.244,13.927,20.415,102.061,0.573,0.525,0.235,0.368,25.106,75.683,51.854,54.143,7.278,8.538,13.507,111.694,103.505
2011-12,37.061,78.97,0.47,31.455,63.364,0.496,5.606,15.606,0.352,18.758,24.212,0.772,10.394,31.212,41.606,19.955,8.864,5.379,15.182,19.424,98.485,0.55,0.505,0.198,0.31,26.427,74.044,51.138,53.55,9.58,9.089,14.445,106.806,100.294
2012-13,38.39,77.415,0.497,29.646,55.354,0.537,8.744,22.061,0.394,17.354,23.012,0.759,8.244,30.366,38.61,23.049,8.659,5.378,13.939,18.695,102.878,0.589,0.554,0.287,0.301,21.841,73.276,48.941,60.15,9.444,9.055,13.732,112.476,103.86
2013-14,38.317,76.488,0.502,30.207,54.183,0.559,8.11,22.305,0.364,17.451,22.976,0.763,7.646,29.232,36.878,22.524,8.927,4.476,14.78,19.463,102.195,0.591,0.555,0.292,0.304,20.437,73.378,47.818,58.845,9.663,7.979,14.549,111.121,105.787
2014-15,35.183,77.195,0.457,28.402,56.963,0.5,6.78,20.232,0.336,17.537,23.659,0.742,9.11,30.012,39.122,19.829,7.829,4.537,14.805,19.951,94.683,0.541,0.501,0.263,0.311,22.972,73.846,48.834,56.324,8.556,7.939,14.432,103.909,106.92
2015-16,38.415,81.671,0.472,32.341,63.622,0.51,6.073,18.049,0.333,17.146,23.037,0.748,9.841,34.28,44.122,20.841,6.744,6.476,14.085,18.317,100.049,0.547,0.51,0.223,0.285,23.202,78.071,51.537,54.206,7.123,10.327,13.33,106.137,104.499
2016-17,39.049,85.817,0.456,29.195,58.829,0.497,9.854,26.988,0.361,15.22,21.561,0.708,10.634,32.988,43.622,21.244,7.171,5.72,13.439,20.488,103.171,0.542,0.514,0.315,0.254,23.982,76.544,50.132,54.551,7.479,9.37,12.335,107.898,106.824
2017-18,38.829,85.329,0.456,27.817,54.768,0.509,11.012,30.561,0.358,14.744,19.524,0.756,9.305,34.159,43.463,22.707,7.561,5.329,14.366,20.098,103.415,0.552,0.521,0.361,0.231,21.089,78.99,50.157,58.517,7.801,9.411,13.298,106.956,106.444
2018-19,39.646,88.024,0.452,28.329,55.61,0.511,11.317,32.415,0.351,15.098,21.732,0.689,11.232,35.11,46.341,24.28,7.646,5.463,14.732,20.878,105.707,0.543,0.516,0.369,0.249,24.71,77.829,51.239,61.298,7.751,10.149,13.096,107.506,107.62
2019-20,39.452,84.384,0.469,26.041,48.986,0.534,13.411,35.397,0.38,19.726,25.205,0.78,8.493,35.877,44.37,25.918,7.493,4.548,14.904,20.562,112.041,0.588,0.549,0.42,0.303,20.178,79.642,51.093,65.373,7.529,9.438,13.489,112.516,109.607
2020-21,39.222,83.736,0.469,26.278,47.542,0.552,12.944,36.194,0.359,16.681,21.111,0.79,8.042,33.458,41.5,26.319,7.903,3.972,14.069,18.931,108.069,0.581,0.546,0.432,0.256,19.224,77.978,49.078,67.317,8.163,8.587,13.086,111.236,111.111
2021-22,39.585,84.805,0.468,26.0,49.0,0.531,13.585,35.805,0.379,17.268,21.378,0.813,9.841,33.878,43.72,25.488,7.39,3.232,14.561,20.476,110.024,0.586,0.548,0.423,0.257,23.237,78.105,51.128,64.732,7.612,7.091,13.379,113.859,109.278
2022-23,39.119,85.238,0.459,27.202,50.524,0.54,11.917,34.714,0.344,19.179,23.06,0.828,9.667,31.036,40.702,23.786,7.964,2.964,13.417,18.512,109.333,0.574,0.53,0.408,0.275,22.544,77.763,49.176,60.845,8.201,6.19,12.339,113.036,113.427
2023-24,39.786,85.643,0.465,27.286,51.869,0.526,12.5,33.774,0.371,18.024,22.012,0.817,9.44,32.964,42.405,25.774,7.56,3.452,12.69,17.202,110.095,0.578,0.538,0.395,0.259,21.882,78.269,49.807,64.755,7.819,6.944,11.701,114.057,112.214
