SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,37.049,79.741,0.466,30.901,62.58,0.496,6.148,17.16,0.36,16.272,20.963,0.776,8.074,31.272,39.346,22.753,8.235,4.506,14.58,21.198,96.519,0.544,0.505,0.216,0.266,19.852,73.672,47.437,61.474,8.763,7.168,14.088,103.209,103.515
2013-14,36.537,83.939,0.437,29.524,62.854,0.473,7.012,21.085,0.327,16.159,20.805,0.785,11.951,30.549,42.5,21.049,7.122,4.183,15.378,21.256,96.244,0.519,0.479,0.252,0.251,27.07,74.489,50.137,57.451,7.577,6.616,14.229,102.967,107.766
2014-15,38.939,87.939,0.444,30.89,63.293,0.49,8.049,24.646,0.326,15.439,20.463,0.757,11.098,32.744,43.841,24.5,8.22,3.585,13.817,21.195,101.366,0.524,0.49,0.281,0.236,24.5,75.288,49.61,62.962,8.449,5.767,12.448,104.741,104.595
2015-16,39.22,89.244,0.44,30.476,63.122,0.484,8.744,26.122,0.335,18.537,23.524,0.789,11.585,33.329,44.915,24.159,9.171,4.244,13.744,21.902,105.72,0.532,0.489,0.293,0.267,24.91,74.824,49.43,61.3,9.257,6.873,12.104,106.806,103.617
2016-17,38.634,85.098,0.455,26.622,51.659,0.517,12.012,33.439,0.359,18.732,23.207,0.81,9.073,32.902,41.976,25.232,7.524,4.146,13.268,20.561,108.012,0.568,0.526,0.394,0.275,20.967,75.518,48.515,65.274,7.701,7.102,12.193,111.243,108.538
2017-18,38.305,85.061,0.451,26.854,54.671,0.494,11.451,30.39,0.381,15.951,20.695,0.772,9.354,35.098,44.451,22.463,7.366,4.549,14.012,19.732,104.012,0.554,0.519,0.358,0.245,21.205,78.607,50.313,58.405,7.617,7.974,12.959,107.671,103.944
2018-19,42.085,90.524,0.466,29.5,56.024,0.527,12.585,34.5,0.363,15.634,19.488,0.806,9.805,34.744,44.549,26.28,8.61,5.305,12.829,20.366,112.39,0.568,0.535,0.381,0.218,21.477,77.085,49.22,62.36,8.6,9.628,11.462,112.249,107.846
2019-20,41.219,89.562,0.461,28.685,55.068,0.522,12.534,34.493,0.365,18.616,23.205,0.804,10.74,35.288,46.027,22.973,8.315,5.616,13.726,21.562,113.589,0.571,0.531,0.385,0.261,23.807,77.607,51.019,55.827,8.289,10.941,12.104,113.451,107.122
2020-21,41.411,89.0,0.466,27.795,52.521,0.532,13.616,36.479,0.375,16.26,20.932,0.779,10.671,33.644,44.315,23.411,7.726,5.315,14.0,20.384,112.699,0.575,0.543,0.41,0.238,24.238,78.215,51.019,56.348,7.801,10.196,12.459,113.975,112.392
2021-22,40.744,87.402,0.467,27.512,50.28,0.551,13.232,37.122,0.352,17.037,20.89,0.816,10.524,35.549,46.073,24.829,7.207,5.829,13.634,18.549,111.756,0.58,0.543,0.425,0.241,23.843,77.489,51.305,60.787,7.36,10.887,12.355,114.538,106.933
2022-23,42.195,88.756,0.476,26.159,46.171,0.569,16.037,42.585,0.375,17.512,21.573,0.81,9.707,35.622,45.329,26.659,6.354,5.244,13.354,18.805,117.939,0.602,0.567,0.48,0.246,21.87,78.729,50.787,63.293,6.313,9.228,11.968,118.194,111.544
2023-24,43.915,90.195,0.488,27.439,47.732,0.577,16.476,42.463,0.388,16.268,20.171,0.806,10.683,35.646,46.329,26.915,6.793,6.561,11.939,16.171,120.573,0.61,0.579,0.471,0.227,24.74,76.365,51.701,61.311,6.927,11.872,10.732,123.346,111.727
