SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2011-12,36.742,82.152,0.448,32.545,69.288,0.47,4.197,12.864,0.323,17.303,22.788,0.761,12.591,29.455,42.045,19.545,9.561,5.227,14.47,19.939,94.985,0.517,0.474,0.157,0.283,29.683,72.777,50.836,53.262,10.435,8.797,13.602,104.039,101.818
2012-13,36.146,81.451,0.446,31.488,67.951,0.466,4.659,13.5,0.341,16.451,21.293,0.772,12.915,29.817,42.732,20.915,8.573,5.317,13.951,20.244,93.402,0.516,0.475,0.166,0.266,30.598,74.549,52.238,57.691,9.626,9.052,13.311,105.044,100.348
2013-14,38.073,81.988,0.465,33.134,68.0,0.49,4.939,13.988,0.352,15.061,20.317,0.736,11.585,30.805,42.39,21.854,7.695,4.573,13.707,19.122,96.146,0.53,0.495,0.171,0.251,28.082,75.798,51.876,57.271,8.491,7.89,13.087,106.345,104.702
2014-15,37.768,82.476,0.459,32.61,67.28,0.487,5.159,15.195,0.336,17.622,22.793,0.78,10.439,32.122,42.561,21.671,8.537,4.232,13.341,19.11,98.317,0.533,0.491,0.184,0.28,24.513,75.551,50.033,57.344,9.201,7.21,12.574,105.813,102.287
2015-16,36.817,83.646,0.442,30.671,65.098,0.474,6.146,18.549,0.328,19.317,24.683,0.782,11.171,30.451,41.622,20.695,8.829,4.268,13.293,21.744,99.098,0.527,0.479,0.223,0.299,24.599,75.09,49.024,56.235,9.366,8.184,12.323,105.604,107.92
2016-17,36.39,83.585,0.437,27.037,57.134,0.475,9.354,26.451,0.351,18.341,23.39,0.779,10.805,31.963,42.768,21.268,7.963,4.195,12.915,22.439,100.476,0.537,0.493,0.317,0.283,24.476,77.556,50.305,58.259,8.501,8.226,12.065,107.923,107.251
2017-18,36.744,82.78,0.444,27.5,56.537,0.488,9.244,26.244,0.351,16.598,21.122,0.782,9.5,31.024,40.524,21.549,7.476,4.829,14.963,23.171,99.329,0.54,0.5,0.318,0.258,22.162,76.827,48.802,58.528,7.867,9.315,13.993,104.537,111.046
2018-19,37.963,84.439,0.451,28.073,55.561,0.507,9.89,28.878,0.34,17.72,22.951,0.775,8.817,32.963,41.78,23.939,8.341,5.463,13.988,21.963,103.537,0.548,0.509,0.342,0.275,19.759,77.824,48.287,63.167,8.568,10.656,12.915,106.121,108.805
2019-20,42.581,90.892,0.47,31.608,59.514,0.533,10.973,31.378,0.348,16.622,21.77,0.763,10.351,36.216,46.568,26.959,7.851,5.459,15.284,21.23,112.757,0.563,0.531,0.345,0.242,22.946,77.923,50.964,63.405,7.6,10.107,13.191,109.411,110.388
2020-21,42.77,91.838,0.466,31.622,60.554,0.524,11.149,31.284,0.355,16.473,21.432,0.775,11.216,35.392,46.608,26.73,9.095,5.149,13.23,18.797,113.162,0.559,0.527,0.343,0.235,24.109,78.316,50.918,62.628,8.978,9.386,11.558,111.912,110.834
2021-22,43.549,94.378,0.462,32.024,61.707,0.52,11.524,32.671,0.353,16.988,23.146,0.739,14.134,35.037,49.171,25.988,9.756,6.5,13.195,19.756,115.61,0.554,0.523,0.347,0.248,29.988,77.724,53.28,59.698,9.679,11.987,11.221,114.711,109.183
2022-23,43.72,92.085,0.475,31.707,57.854,0.551,12.012,34.232,0.35,17.463,23.829,0.741,12.049,34.573,46.622,26.037,8.293,5.768,13.61,20.037,116.915,0.571,0.541,0.373,0.26,26.296,75.949,51.163,59.565,8.129,10.87,11.712,115.217,111.306
2023-24,38.354,88.171,0.435,25.293,50.402,0.501,13.061,37.768,0.345,16.049,21.0,0.764,10.927,31.683,42.61,24.695,8.207,6.11,15.073,19.061,105.817,0.544,0.51,0.429,0.242,23.756,75.033,48.296,64.78,8.306,11.824,13.401,107.293,114.412
