SEASON,FGM,FGA,FG%,2PT_FGM,2PT_FGA,2PT_FG%,3PT_FGM,3PT_FGA,3PT_FG%,FTM,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,EFG%,3PAR,FTR,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,ORTG,DRTG
2012-13,35.123,80.556,0.438,28.272,60.815,0.468,6.852,19.741,0.349,17.642,23.642,0.75,12.877,32.975,45.852,20.309,7.16,6.333,15.148,20.037,94.741,0.522,0.48,0.247,0.298,29.996,74.885,52.831,57.748,7.893,9.628,14.274,104.227,99.916
2013-14,35.963,80.159,0.45,29.256,61.354,0.479,6.707,18.805,0.356,18.11,23.256,0.779,10.171,34.524,44.695,20.134,6.707,5.439,15.085,20.427,96.744,0.537,0.492,0.235,0.293,24.599,77.095,51.995,55.94,7.195,8.402,14.345,104.101,99.466
2014-15,36.561,83.22,0.441,29.098,62.0,0.47,7.463,21.22,0.352,16.744,22.159,0.758,10.439,34.415,44.854,21.427,6.159,4.573,13.988,21.244,97.329,0.525,0.486,0.256,0.269,23.994,78.329,51.274,58.498,6.545,7.333,13.037,103.727,103.343
2015-16,38.317,85.183,0.451,30.232,62.146,0.488,8.085,23.037,0.349,17.439,22.829,0.763,10.329,33.89,44.22,21.232,9.049,4.768,14.866,20.012,102.159,0.537,0.498,0.271,0.271,23.18,76.252,49.852,55.182,9.241,7.977,13.498,104.683,102.927
2016-17,39.28,84.524,0.466,30.634,61.537,0.499,8.646,22.988,0.372,17.89,22.085,0.806,9.049,32.951,42.0,22.488,8.159,4.988,13.78,19.476,105.098,0.559,0.517,0.272,0.265,21.077,75.488,48.767,57.2,8.391,9.09,12.752,108.679,108.828
2017-18,40.793,86.378,0.473,31.756,61.866,0.514,9.037,24.512,0.366,14.939,19.183,0.781,9.61,32.732,42.341,22.183,8.793,4.146,13.268,18.829,105.561,0.558,0.526,0.284,0.224,22.559,76.422,49.662,54.174,9.104,7.717,12.288,109.545,108.122
2018-19,41.341,87.012,0.476,31.841,61.634,0.518,9.5,25.378,0.372,15.829,21.061,0.752,9.293,33.732,43.024,25.951,8.695,4.927,13.683,19.439,108.012,0.562,0.531,0.292,0.246,21.71,76.504,49.654,62.773,8.829,9.195,12.443,109.989,106.615
2019-20,42.123,88.452,0.478,31.945,60.425,0.53,10.178,28.027,0.362,15.014,19.082,0.783,8.712,34.096,42.808,25.863,7.438,5.151,13.247,19.795,109.438,0.567,0.536,0.317,0.219,19.775,76.841,48.653,61.455,7.453,9.49,11.97,110.205,108.097
2020-21,43.432,91.514,0.476,31.0,57.446,0.539,12.432,34.068,0.366,16.392,20.662,0.792,9.041,33.743,42.784,27.541,8.473,6.338,13.581,20.176,115.689,0.576,0.544,0.373,0.228,20.284,75.578,47.843,63.589,8.242,10.604,11.914,112.484,112.469
2021-22,41.439,89.488,0.464,29.28,54.134,0.542,12.159,35.354,0.344,16.427,21.39,0.771,11.28,32.573,43.854,25.378,7.098,5.573,14.427,20.427,111.463,0.564,0.532,0.396,0.241,25.433,76.25,50.401,61.049,7.165,9.948,12.735,112.666,116.162
2022-23,42.0,89.573,0.47,28.439,52.622,0.543,13.561,36.951,0.366,18.72,23.707,0.789,10.146,31.402,41.549,26.988,7.695,5.829,14.939,21.232,116.28,0.582,0.546,0.413,0.268,23.112,72.526,47.874,64.334,7.543,10.399,12.994,114.694,117.813
2023-24,46.867,92.699,0.507,33.711,57.373,0.589,13.157,35.325,0.371,16.229,20.699,0.783,10.072,31.337,41.41,30.711,7.723,5.88,12.867,21.554,123.12,0.606,0.578,0.382,0.225,23.392,74.239,48.817,65.577,7.575,9.657,11.224,120.82,118.055
